Protein.Group,Genes,n_obs,n_ID,est_ri,se_ri,p_ri,q_ri,logLik_ri,rs_default_ok,rs_error,rs_fitted,rs_converged,rs_singular,est_rs,se_rs,p_rs,logLik_rs,LRT_chisq,LRT_p,sd_slope,cor_int_slope,sigma_ri,sigma_rs,q_rs,q_ri_sub
O43294,TGFB1I1,51,26,-0.13528521981498,0.117563160757892,0.249837156309088,0.445208083304202,-34.2746057819597,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.134177000501981,0.117718962421307,0.254366351815008,-34.2182656502986,0.112680263322332,0.945217582781705,0.295135807647919,-0.580037327489674,0.415021421578757,0.35907330240675,0.451719555809411,0.445208083304202
P19971,TYMP,42,24,0.179996492652563,0.156511916785547,0.250123376251163,0.445208083304202,-33.5880838681708,FALSE,number of observations (=42) <= number of random effects (=48) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.164281563179229,0.15734783060678,0.296454728387506,-32.2764983453317,2.62317104567832,0.269392589491637,0.436590605947708,0.0977408565284822,0.497857928287482,0.387553463722712,0.492298042829022,0.445208083304202
O95467,GNAS,40,23,0.182112502409373,0.158632678447036,0.250962871068729,0.446091822530898,-39.8911004886812,FALSE,number of observations (=40) <= number of random effects (=46) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.183349462900504,0.159100724999356,0.249152126628807,-39.8649158963634,0.0523691846356513,0.974155251435103,0.152801496390607,-0.392377781622995,0.472931157077683,0.461422534533187,0.447958060796123,0.446091822530898
P02747,C1QC,52,26,0.336371961875138,0.293148401315291,0.251197336959147,0.446091822530898,-76.8196203160097,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.35331028647234,0.290590504722383,0.224047546816745,-73.16010961804,7.31902139593933,0.0257451067779788,1.07697221778529,-0.00373218423798067,1.0533972321405,0.715443201636571,0.424615896500025,0.446091822530898
Q14847,LASP1,50,26,-0.236561942760617,0.206416702043218,0.251778309963212,0.44637285396406,-67.4812029529631,FALSE,number of observations (=50) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.232236600507366,0.205503017690976,0.258438927827242,-67.3951862824061,0.172033341113917,0.917578934540757,0.144656068774897,-0.802565001302089,0.716989580224203,0.70820295833007,0.455808382982978,0.44637285396406
Q13107,USP4,51,26,-0.161445652319152,0.140918614825138,0.251933416606253,0.44637285396406,-37.2366463078499,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.164948954504992,0.149445016104195,0.269704450921454,-36.9419335460848,0.589425523530338,0.744745476121899,0.584474794265956,-0.741265338803358,0.502174197032166,0.336665478779035,0.466099973907881,0.44637285396406
Q5T0N5,FNBP1L,51,26,-0.130341520657072,0.113940469558246,0.252646846783771,0.447124144651692,-26.3988194606936,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.129364654116054,0.119487820866282,0.278959476338004,-26.1113360563572,0.574966808672812,0.750149015888394,0.472990945324944,-0.817884827355118,0.406035525405072,0.265195790771173,0.476234686123996,0.447124144651692
Q15555,MAPRE2,52,26,-0.105923884968808,0.0926960634863172,0.253162752116395,0.447524544645114,-22.5882330772765,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.105404282534817,0.09275157034738,0.255782890661245,-22.5599264174234,0.0566133197062229,0.972090220044673,0.270109035336642,-0.44143957218013,0.332549335177632,0.272474948498264,0.453193309715164,0.447524544645114
P0DOY3,IGLC3,52,26,0.231598975394576,0.202853524624389,0.253576473082088,0.447571872616141,-73.9648212051497,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.230926685991317,0.202952090504435,0.255187958814323,-73.76587668215,0.39788904599942,0.819595360763782,0.149863184335042,-0.997325454791435,0.724149513809814,0.716926440972687,0.452658319596015,0.447571872616141
P08240,SRPRA,44,26,-0.126815224814429,0.111330574822993,0.254666815429727,0.447571872616141,-19.5028073452651,FALSE,number of observations (=44) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.127391024165567,0.111586604952354,0.25360632679717,-19.4398949349577,0.125824820614739,0.939025719061262,0.353333417322893,-0.596156781928078,0.366415996031402,0.268156582467187,0.451719555809411,0.447571872616141
P01031,C5,52,26,0.208878802442608,0.183630554652142,0.255331493980268,0.447571872616141,-52.1707406974924,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,TRUE,0.2106335378424,0.183900417008556,0.252057007170866,-50.3907229630952,3.56003546879437,0.16863515659923,0.566049311564084,,0.659907860999898,0.526189543724471,0.450726939906236,0.447571872616141
P05388,RPLP0,51,26,0.16244476014445,0.142881148809056,0.255570781129423,0.447571872616141,-43.0568701598202,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.162843341394234,0.14277921684075,0.254067424372578,-43.044593592706,0.0245531342284835,0.987798482504648,0.417553197535475,-0.576321779508318,0.507552463256642,0.412631746554387,0.451719555809411,0.447571872616141
P31323,PRKAR2B,52,26,-0.127974726803997,0.11258012969609,0.255645543133146,0.447571872616141,-30.9495204524382,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.127766535796343,0.112651291286532,0.256720189849072,-30.83606209537,0.226916714136337,0.892741372005227,0.35169412408725,-0.453856978252768,0.404113501567435,0.318865888110595,0.453813150248074,0.447571872616141
P55083,MFAP4,48,25,0.293269968060985,0.258101864927265,0.255849155325678,0.447571872616141,-62.4956887426382,FALSE,number of observations (=48) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.288379742269194,0.259374248830879,0.266211795592055,-62.405106321275,0.181164842726275,0.91339904720382,0.970156955820591,-0.766541631410861,0.889634105918636,0.573768591020978,0.462355825869848,0.447571872616141
P49795,RGS19,49,26,-0.140343545144979,0.123525117060513,0.255892154683802,0.447571872616141,-34.7891589954644,FALSE,number of observations (=49) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.141690167648301,0.123339686584527,0.250646699963899,-34.6150069674579,0.34830405601312,0.840169158706357,0.288935325558122,-0.658119540710837,0.426963488983651,0.375133061778387,0.448724393330503,0.447571872616141
Q13724,MOGS,47,25,-0.121042954114512,0.106572820369041,0.256049921316761,0.447571872616141,-19.0582222722327,FALSE,number of observations (=47) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.119425108643736,0.11788176876745,0.311016090448806,-18.4929456450556,1.13055325435408,0.568202944638794,0.458587152429038,-0.837223436524092,0.362966606411347,0.2424920564762,0.507506385488533,0.447571872616141
Q9Y266,NUDC,45,24,-0.104506212383097,0.0920621503758921,0.256304000440052,0.447571872616141,-19.466259178087,FALSE,number of observations (=45) <= number of random effects (=48) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.0972426614059139,0.0928907033985597,0.295168623743914,-18.7612561706452,1.4100060148835,0.494107088255621,0.252535845037521,0.0603295531241054,0.299745729524065,0.245033339972746,0.492130379477593,0.447571872616141
Q9Y613,FHOD1,52,26,-0.118760443076817,0.104633539346668,0.256369808726748,0.447571872616141,-22.9227302211855,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.118074950748825,0.109767503511629,0.282069406397915,-22.2429954120324,1.35946961830614,0.50675136037066,0.445473593920046,-0.852002621334364,0.376018551323931,0.237915600253743,0.479163486659951,0.447571872616141
