Protein.Group,Genes,n_obs,n_ID,est_ri,se_ri,p_ri,q_ri,shapiro_p,shapiro_p_marginal,shapiro_p_ranef,bp_stat,bp_p,bp_p_marginal,spearman_rho_absres_fitted,spearman_p,levene_p
Q86UX7,FERMT3,52,26,-0.184112797202329,0.0833556815995339,0.0271912535392815,0.131526321667037,0.682915925790772,0.772621469588231,0.955975010147465,1.36018822678755,0.243504862913506,0.147974054159304,0.281823614786989,0.0433124686121602,0.928891427502014
P49327,FASN,52,26,-0.112685855178981,0.077026056150027,0.143478977924461,0.321268146222163,0.684922760699677,0.386138318087254,0.0356809001726048,3.51487218218669,0.0608203480926698,0.184247441706401,-0.125586954665756,0.373920800653864,0.374506797927972
Q9UBP4,DKK3,50,26,0.397722802445083,0.159613105486903,0.0127100124285656,0.0842788377773987,0.684987689123357,0.809611753275384,0.992406784502624,1.84329042131028,0.174565778927287,0.35456361767807,-0.194141656662665,0.176230663726476,0.346387839314472
P19634,SLC9A1,49,26,-0.104041466839777,0.0856589612536013,0.224518276806786,0.418899443916715,0.685774520514766,0.736649831104619,0.325378506448042,2.64802669843174,0.103678524186622,0.196791995839127,0.187244897959184,0.197044191067478,0.53656868997391
Q9H270,VPS11,42,25,-0.198663774639734,0.100851454298186,0.0488538166569296,0.177702080306447,0.685930139399356,0.846666456096548,0.908268729752769,0.0438909123126512,0.834056701550843,0.617254698936865,0.00607730329794992,0.969799293339644,0.516424788126872
P78509,RELN,52,26,0.381656589756366,0.101121685538453,0.000160502056289123,0.00802525699692618,0.689071593097869,0.845729766286388,0.760391345949872,1.3333604246815,0.248208273512811,0.212756865711231,0.246307521557244,0.0785138204995267,0.123124517841709
P62993,GRB2,51,26,-0.205471291673758,0.0781735393101026,0.00857877002475975,0.0688707459128668,0.689852273571375,0.362975699252331,0.484510228261807,0.479788864399745,0.488517967934122,0.757532118391642,0.143257918552036,0.314911218599914,0.626801015659836
P29350,PTPN6,48,26,-0.00678131917935142,0.0633144716077457,0.914705396161117,0.947833559402364,0.690035632991573,0.0323823442295734,0.027516298820752,1.29139332576112,0.255791337182918,0.364298556197089,-0.0914025184541902,0.535517557144436,0.861647136027129
Q9BZF9,UACA,49,26,-0.104422681650003,0.0677035419809988,0.122988121139318,0.295250661341945,0.691645630537752,0.948807724601194,0.291421327746419,4.3412620866385,0.0371993388216103,0.0938488642018495,0.363775510204082,0.0105711433828691,0.44367668139434
Q8IY33,MICALL2,44,25,0.334421577289477,0.164760554634482,0.0423826727686559,0.164117665441389,0.695944536735804,0.697769808209206,0.594066090889081,0.016525836967945,0.897711471571589,0.901127120444269,0.132487667371388,0.390010409009568,0.601172551054678
A2RRP1,NBAS,50,26,-0.276673499186648,0.0909225362263839,0.00234264682867624,0.0380988352663662,0.696054523122928,0.563137934577523,0.0455440748499328,0.876280367639029,0.349222484647548,0.657623651568165,-0.0232893157262905,0.872244056150639,0.807444616806514
Q12982,BNIP2,46,26,-0.113366499208866,0.107377698087113,0.29107183107523,0.483035423212922,0.69908349069859,0.776181479030134,0.445698971737717,0.426636021873313,0.513644234515968,0.986244929921954,-0.162873882207832,0.278493790434855,0.239839107585331
Q14432,PDE3A,51,26,-0.147073283782899,0.0972874575669302,0.130600168433579,0.305560562394568,0.70010127575708,0.739159926297094,0.104750554623029,3.90469711199602,0.0481513064324401,0.0682506300041888,-0.262262443438914,0.0632468801897314,0.174402561476825
O00187,MASP2,52,26,0.433590007664823,0.157623055177959,0.00594493433850345,0.0574057722061739,0.700932355875993,0.524507617988694,0.782775572450474,0.385127274144512,0.53487189926591,0.761088114050979,0.0433706138478614,0.759555082681492,0.216975922750231
Q66K14,TBC1D9B,49,26,0.00871464819089246,0.0466817050645112,0.851909732636403,0.919023678978984,0.702189365179653,0.595422114600994,0.412419560028872,0.525064663966678,0.468689200137551,0.486198044678277,0.0713265306122449,0.62526845240889,0.704007860317669
P10155,RO60,50,26,-0.133399155537891,0.103410924024409,0.197053802281793,0.386846409816227,0.702834065969415,0.903147821339696,0.500878478488915,8.13567276289522,0.00434027402543742,0.000565234093247614,-0.35875150060024,0.0108939752752878,0.115608900947101
Q96P70,IPO9,49,26,-0.0632638738912888,0.102400065431647,0.536700014834885,0.69505576103931,0.702961031078397,0.702961031078397,,2.56755926982788,0.109075907504964,0.109075907504964,0.139829828423371,0.337931996796549,0.889917098096688
P41240,CSK,52,26,-0.0754450120193105,0.135065513174515,0.576447797901309,0.728219008796012,0.70354925071234,0.659587479464756,0.752454021468448,2.1900200356236,0.13890750861104,0.011442264834785,0.169811320754717,0.228062916771146,0.453741042018267
P08962,CD63,47,26,0.604835216439844,0.263904120013078,0.0219128656963977,0.116341503439637,0.703760183721877,0.770781749162503,0.223332689466917,0.000617830668825653,0.980169663920073,0.888850015646274,-0.0129509713228492,0.931178422253546,0.431084944337783
P52209,PGD,51,26,0.148407876118387,0.0925430255530581,0.108788236319645,0.276598316201246,0.704166867848371,0.365376456939371,0.314511958545618,1.01893657371209,0.312771389708398,0.565495963359168,-0.0934841628959276,0.5129617238242,0.941949118470698
Q13501,SQSTM1,45,25,0.0326295498309401,0.113765370493617,0.77425441380995,0.86871682595234,0.70416724990785,0.70416724990785,,1.88752121645765,0.169481768969601,0.169481768969601,-0.225023793773759,0.137236111515886,0.686382519574152
P11171,EPB41,51,26,0.410438577860672,0.180180563591932,0.0227307926451429,0.118645522421439,0.704459253201053,0.553891457973843,0.960712447125235,2.59308719526472,0.107330949325033,0.140966355137164,-0.317918552036199,0.023418710502956,0.0352643188824935
Q76LX8,ADAMTS13,52,26,0.275294310791778,0.0914224583792221,0.00260189234877473,0.0408605071825396,0.705166677398746,0.0782614508596778,0.107811593905202,0.0487650622515571,0.825226260974035,0.935679537243218,-0.11542730299667,0.414031105890665,0.755031140737603
P09543,CNP,43,25,0.0719478557881294,0.134910787709905,0.593826272922699,0.741744126731874,0.705373087667596,0.647905382318939,0.6017240404577,0.32277654471719,0.569943801685412,0.0422236220853072,-0.251736635457566,0.103438718520267,0.376969731678674
P39060,COL18A1,46,25,0.565156445159529,0.133619407813716,2.34108771395803e-05,0.00554715131857844,0.706056966631608,0.981545839843793,0.878195929356723,0.114782447758613,0.734763728187451,0.606563967022974,0.00203515263644773,0.989571585474424,0.794955106728514
Q96I24,FUBP3,44,26,-0.178371614958543,0.106295564054219,0.0933330345567845,0.25476950245624,0.706162627060281,0.463450860374783,0.117030468088254,0.165926662742981,0.68375757856686,0.323454238582518,-0.0992248062015504,0.520394809379018,0.942339077031785
Q8NFH8,REPS2,46,25,0.0831353190179122,0.117998803566491,0.481094217330885,0.655941854229588,0.706237554821766,0.224796772477785,0.819987357211,0.0206215601129359,0.885814690567268,0.894793318368249,0.0160962072155412,0.915421752833073,0.876000999398718
Q9NZN3,EHD3,52,26,-0.129778661371893,0.0754678331191435,0.0854951124152157,0.242812405664537,0.706613600616936,0.241746547161855,0.0634623135591062,6.62020657824133,0.010082813811244,0.315505084952832,0.444036540595919,0.00108989976079113,0.429027972366049
P12074,COX6A1,45,25,0.0862203196654829,0.106932138018287,0.420064840445612,0.599788078750442,0.707446410321753,0.0410232860429384,0.0131648491938655,0.00808205380860609,0.928366487531648,0.0211443970415376,0.206324110671937,0.173404583572787,0.3778583770426
Q9BY43,CHMP4A,50,26,0.0667464029694086,0.150985858246273,0.658438147003932,0.786236769277056,0.708189829477533,0.708189829477533,,0.007024451277944,0.933205907284273,0.933205907284273,-0.0419370462740348,0.772453906462221,0.470950747396986
Q12797,ASPH,52,26,0.216316684577738,0.10821014070058,0.0456037412596772,0.170517299791322,0.709386149712294,0.178156144599376,0.224431311539095,5.63134373113639,0.0176421027181926,0.341690945168775,0.269956458635704,0.0532323480917529,0.406549099050777
Q7L576,CYFIP1,52,26,-0.18673651735041,0.105410166536695,0.076473798393968,0.230315825572477,0.710383618993239,0.710383618993239,,1.12395954418652,0.28906745641067,0.28906745641067,0.188188080490535,0.181540223251641,0.722036822002308
P06733,ENO1,52,26,0.0638085266016785,0.149276618450556,0.669050444374611,0.797594858455845,0.710514153150531,0.710514153150531,,0.0541447564230279,0.816001934161285,0.816001934161285,-0.0363177547038804,0.798252745275374,0.117561656691856
P00390,GSR,52,26,0.015707463380469,0.0879387929931422,0.858237552196354,0.919285711063804,0.711339554793708,0.711339554793708,,3.23639934257393,0.0720187535798425,0.0720187535798425,-0.189525194974882,0.178400625627622,0.927638162053017
P21291,CSRP1,51,26,0.0815067887742793,0.147776774488911,0.581254341542275,0.732303756549518,0.71220173780769,0.940951737678878,0.639278654688848,6.78568869283282,0.00918915706159442,0.0423233160251784,-0.332307692307692,0.0176084873388145,0.969744465736493
Q96RL7,VPS13A,50,26,-0.18080854541227,0.0809002367841382,0.0254201760004105,0.12547658760586,0.712814733752688,0.58704405401223,0.57665014478507,0.0960750519039151,0.756591558286707,0.558033738657498,0.0263625450180072,0.855521630171609,0.311083733093238
Q96CV9,OPTN,39,22,-0.207008663551271,0.13736978523303,0.131824844125247,0.306867111976222,0.713159751105792,0.713159751105792,,0.0291944614843396,0.864330807748595,0.864330807748595,-0.00347540798720172,0.983247406345164,0.563802554642734
P30085,CMPK1,47,25,-0.0212875372108099,0.0781726879234032,0.785380396960972,0.873090864111021,0.713167975591521,0.418043867269579,0.782750274672981,0.0417193344881032,0.838155707315747,0.646222244765721,0.192876965772433,0.193377485536857,0.738469862698412
P78417,GSTO1,52,26,0.101145196947267,0.100553599673955,0.314471661287295,0.506489604857908,0.713997176211781,0.00522801465913468,0.000714991686760652,6.8434227795713,0.00889682120008127,0.254788343314269,-0.190472124989328,0.175737865691096,0.399775742969307
Q8N699,MYCT1,50,26,0.133971426020123,0.125136565255966,0.284348535313196,0.475968024982543,0.714055442822082,0.457395351093535,0.311821359116352,1.22921201431035e-05,0.9972026128863,0.640324049183733,0.0328931572629052,0.820204918273272,0.536764582553433
Q9NS28,RGS18,49,26,0.0888598705250366,0.133126707534247,0.50446339441092,0.673053492543066,0.714855171904716,0.924885154793557,0.792104559834718,0.246608052493797,0.619473644026194,0.190687417108071,-0.00653061224489796,0.964619017524365,0.481334679470431
P30740,SERPINB1,52,26,-0.111369044424856,0.0468198028374603,0.0173750378234799,0.102459669607926,0.715386610559453,0.936242490058733,0.652599839639749,0.431039491106758,0.511479326159974,0.903617474015734,-0.230086228976351,0.100801367140426,0.740405766404495
Q03518,TAP1,45,25,0.315773518817996,0.122362320647605,0.00986163812497472,0.0736049802081447,0.716504854604209,0.716504854604209,,3.14800187168852,0.0760199988078259,0.0760199988078259,0.21875094091188,0.148828037265977,0.91199280023741
P0DP23;P0DP24;P0DP25,CALM1;CALM2;CALM3,39,24,-0.0553771301060436,0.222203383998887,0.80319199248761,0.882279791532017,0.716723678801466,0.772480792812374,0.402777202971108,0.115879753356784,0.733546920511469,0.501032966332134,-0.0204453441295547,0.901685096497775,0.905589905914257
Q8N307,MUC20,48,26,0.439192559929178,0.149621852614837,0.00333171257881607,0.043592475124822,0.717117286053362,0.216256804407805,0.118717901097382,5.28444818597923,0.02151670973316,0.137250544067518,0.0753365175857577,0.60978846728092,0.231240417017562
Q86VS8,HOOK3,45,26,-0.0530734469304941,0.0895802352684068,0.553537062790043,0.709721794199682,0.717186609578839,0.614791795503182,0.400408692133909,0.340695788906648,0.559427874476751,0.397598646690928,-0.00527009222661397,0.972819110562448,0.716517829478893
O95866,MPIG6B,52,26,0.264296249951118,0.291148715078893,0.36399942328567,0.550812055804467,0.717834090377882,0.761560636621841,0.0405195742812998,0.822139551263797,0.364555353120365,0.398673242062532,-0.153590028173824,0.276110466192043,0.105100217334684
P35813,PPM1A,52,26,-0.106214962010325,0.0906551278891272,0.241342560914242,0.436620909382323,0.720595600555318,0.150204801781621,0.607836165413468,3.37567771618656,0.0661653618783411,0.325300368216512,-0.293690770938274,0.0349699771030407,0.338807415708837
Q9Y6G9,DYNC1LI1,47,25,0.0150460219923283,0.0840593768017952,0.857943366633042,0.919285711063804,0.720846296265701,0.286427926251481,0.683137303315898,1.55100378081277,0.212987316811613,0.7136166747715,-0.206174838112858,0.163988683041023,0.395166845693987
P01619,IGKV3-20,52,26,0.114884970577373,0.176924288749379,0.516115155986529,0.682703695204784,0.721583767722037,0.397166359279747,0.193427793544035,0.883486068236048,0.347248647912658,0.487920022786154,0.30299667036626,0.0294058967861239,0.411115450768352
Q13347,EIF3I,51,26,0.0137454437128441,0.0889732829806402,0.877223739003879,0.93340955699793,0.724620750660689,0.342649391659313,0.441427084312294,1.78797844450016,0.181172663458752,0.163414596878824,0.00479638009049774,0.97350559200502,0.535605507826546
P13727,PRG2,52,26,0.306747322938897,0.106280455160919,0.00389916437367123,0.0478111822009687,0.725409000162249,0.310595744096525,0.186080751424461,0.891986199202908,0.344939633787154,0.62215619645028,-0.0969008793648083,0.493241874494885,0.319074133064376
P11177,PDHB,49,26,-0.0614380559279749,0.089892731674672,0.494316431678655,0.665081518457681,0.72550129626213,0.784483141642722,0.947663611154328,1.2201810782724,0.269325118262982,0.24292246317505,0.0807142857142857,0.580350973005475,0.895075538500064
P14868,DARS1,43,25,-0.0518277303909416,0.0735711198919603,0.481147881226562,0.655941854229588,0.725851686950484,0.762083492107789,0.795742264644612,1.12911420391033,0.287964359660715,0.375729092892551,-0.206735125339777,0.182916636989343,0.746436104428982
Q9P2J5,LARS1,42,25,-0.0871033698656374,0.0973514420749004,0.370930811018903,0.555616961783027,0.727932398013806,0.727932398013806,,0.0614084627809586,0.804283498919561,0.804283498919561,-0.0908445735733786,0.567214958952326,0.490322831415867
Q08380,LGALS3BP,52,26,0.0904869186371719,0.10019634512509,0.36647494601642,0.552369353990151,0.728203789246309,0.609796230532455,0.832935464693241,0.529370986515993,0.466871429891001,0.622678158096706,0.0366259711431743,0.796101715625452,0.719907711664527
P07203,GPX1,52,26,-0.398182395769548,0.142340847305901,0.00515178294619462,0.0556608716914034,0.728960611824267,0.287552384166863,0.149562619719336,1.67458385401393,0.195645688217006,0.899406863657701,-0.101084265346197,0.47469196659733,0.234424949735903
P43250,GRK6,38,26,0.0493027350556207,0.0978332621370108,0.614298936867549,0.756248492000289,0.730416690870696,0.730416690870696,,0.317083016264917,0.573365941268843,0.573365941268843,0.0369222860939541,0.82581194672177,0.133553854614125
P61106,RAB14,51,26,-0.10423761174356,0.110513300932755,0.345571828138837,0.53206226016848,0.733331435034276,0.741791443055745,0.54304897857788,1.99346429612882,0.157979127623485,0.0150264988144603,-0.231493212669683,0.102140592962819,0.665968965886531
Q15738,NSDHL,49,26,-0.323312422778422,0.113734845234268,0.00447351560635291,0.0517097892430426,0.733436906408829,0.442721319001022,0.336484446336861,0.0270481525881557,0.869366494205445,0.994003885829076,-0.0114285714285714,0.937915733839962,0.250401929700341
O15372,EIF3H,50,26,0.134644953473153,0.108892456637302,0.216274707392494,0.410496834055778,0.734994156996692,0.758513380204688,0.159970023912822,0.0502272856649102,0.822668250766354,0.487617292253255,-0.0810084033613446,0.574932165353615,0.249876705971905
Q8IZP0,ABI1,52,26,-0.156089615377061,0.103595876040715,0.131883341328292,0.306867111976222,0.737247604783323,0.737247604783323,,0.0209203712231113,0.88499609205096,0.88499609205096,0.018805868231463,0.894726359532605,0.380557170330884
Q9Y210,TRPC6,47,26,0.00273001991240517,0.10490997185171,0.979239390829827,0.988839777014433,0.738427655107998,0.130563990997673,0.287141937111731,0.595056449020857,0.440470455431215,0.0546217228296151,-0.0580481036077706,0.697521706394745,0.476721871125158
Q14644,RASA3,51,26,0.0228775683038264,0.0738327383940179,0.756669935428538,0.85609877329568,0.740298457899873,0.993295087963744,0.395831170517416,0.000354385080675265,0.984980615830682,0.739875408550148,0.0180090497737557,0.900064622052071,0.466405909768892
P51884,LUM,52,26,0.158518239814948,0.100115819593939,0.113342038206317,0.28352549610646,0.740668193737754,0.317941785987544,0.911383636385847,3.21228008583959,0.0730875675965789,0.0806364123061548,0.18603261333561,0.186167265695141,0.147426891571152
Q92558,WASF1,43,24,-0.172177623973414,0.115280748500715,0.135293135586363,0.310631394510385,0.743268332085836,0.197565956336234,0.47999974999109,4.90692583907142,0.0267492080222003,0.0297310982907062,-0.354575656901238,0.020162876045721,0.802023635831527
Q9NRY5,FAM114A2,51,26,-0.24536455156075,0.0920481129019871,0.00768483358563516,0.0676177270041347,0.746016175320344,0.746016175320344,,1.67438740079963,0.195671907364055,0.195671907364055,-0.151944600270524,0.287149446791584,0.490467525816762
Q9NPG4,PCDH12,52,26,0.227014343046438,0.136037536033951,0.0951644509577592,0.258399080368608,0.747854622659541,0.494878781939524,0.372195749816572,2.64888273128936,0.1036227029314,0.707364937955159,0.0747886963203278,0.59724496211191,0.690871792211406
Q8NG06,TRIM58,51,26,0.0301884785872129,0.0723686680313889,0.676569819360021,0.80469620547439,0.748692733611333,0.886040933362894,0.948547020713812,1.16193366369035,0.281064876322832,0.242590007635969,0.0742986425339367,0.6033510368699,0.260637285408453
Q96G23,CERS2,41,24,-0.0755417626694427,0.0635883862826255,0.234841093948425,0.429892760841608,0.748747086977197,0.0308121071530954,0.0293189447270292,2.29873440503949,0.129479461663648,0.2150828073204,0.328397212543554,0.036578222380292,0.973233480342179
Q04837,SSBP1,51,26,0.112773252663354,0.0680280007394608,0.097368428598492,0.261624734234209,0.749845593613382,0.300477807880183,0.187553572476439,0.37400075320397,0.540831550381063,0.0610477550232305,-0.120723981900452,0.39761527693335,0.0339693202161883
P68104;Q5VTE0,EEF1A1;EEF1A1P5,49,26,0.00425464201723208,0.0742522181999912,0.954306328553061,0.971280156531277,0.751346012754606,0.471098246474556,0.151455976284396,1.34984438554421,0.245305323374495,0.157260073882344,0.181122448979592,0.212293047061627,0.472147309895315
P68400;Q8NEV1,CSNK2A1;CSNK2A3,51,26,-0.0695199422604664,0.102478841055903,0.497528646093355,0.667258470672078,0.751669459879254,0.477433253980901,0.694055064675961,0.0304025529517877,0.861579971582718,0.688798583576198,0.036289592760181,0.799943288324559,0.446852521496864
P08709,F7,52,26,0.199116343548958,0.121467308725934,0.101159391748374,0.267164547438013,0.751973876072383,0.656724446474637,0.079302934198635,1.29166213987634,0.255741865283514,0.0899154190657701,-0.0957910014513788,0.498226185372379,0.0773370967447132
P04439,HLA-A,52,26,-0.0450512940156488,0.120726750302905,0.709023817569742,0.825716407217174,0.752429996568682,0.625306872697967,0.681268745958228,2.30365660808066,0.129069828751101,0.302807344161301,0.0456757448988304,0.747179447809075,0.671280273751702
O95299,NDUFA10,43,24,0.0208392113052754,0.0752785772887795,0.781912248380762,0.872241461190091,0.752741447429719,0.876435717868044,0.266655235094602,2.90840012393664,0.0881192492501915,0.0708690632851297,0.224705527031108,0.147107727216599,0.800672394573393
Q8IWA5,SLC44A2,47,25,-0.0290536288884494,0.0947669047220675,0.759163149070893,0.85676191768775,0.754147191851321,0.754147191851321,,0.176158574693236,0.674695499341994,0.674695499341994,0.00708634657273103,0.962294918572162,0.457913875058164
P58166,INHBE,52,26,0.202552460422506,0.143738859762723,0.15878496505852,0.336519576152831,0.755025623955678,0.582213395106609,0.528807679476421,1.67905539445052,0.195050015657494,0.109838688323107,-0.210620677879279,0.133716469229767,0.812521416165179
P07225,PROS1,52,26,0.167290242922537,0.0731574669711544,0.0222124908645403,0.11752841912916,0.75558621001864,0.75558621001864,,0.448008667771921,0.503282126324032,0.503282126324032,-0.16679424874098,0.237272022851117,0.309122650148848
P04899,GNAI2,52,26,-0.232382346469845,0.0872354910985106,0.00772517815714551,0.0676177270041347,0.755919272754711,0.755919272754711,,3.0583176244056,0.0803247966803477,0.0803247966803477,-0.0360158256267698,0.799895285150189,0.689275174850665
A0A075B6S2,IGKV2D-29,52,26,0.185557722780629,0.11869176860755,0.117968419490078,0.289303504939952,0.756216831675174,0.778384129652208,0.727205169165821,0.0570563413847469,0.811210504332635,0.886165564070969,0.0130624092888244,0.926744915690514,0.127289999850879
Q9BRK5,SDF4,50,26,0.310117439478159,0.179283582743386,0.0836732940008164,0.239398591169002,0.756924561303052,0.717146423529836,0.792397679736719,0.182994832273696,0.668812061925704,0.78906242416501,0.199519807923169,0.164377920461885,0.936843344392084
Q7L591,DOK3,51,26,-0.167095821530757,0.0807695004664837,0.0385649991151931,0.161922862636038,0.756935408438571,0.756935408438571,,7.93205357404528,0.00485666457655664,0.00485666457655664,-0.38539590664643,0.00522504201507537,0.383230995231943
P14780,MMP9,43,25,-0.0227253799974252,0.127891014783998,0.858963825597264,0.919285711063804,0.75870787541118,0.720173655970091,0.0618749333220182,4.85892786965593,0.0275034222646316,0.00661281284561259,0.134853518574449,0.387305530921505,0.753416913660262
Q7KZF4,SND1,47,26,0.15676547010916,0.0761550057796612,0.0395416692846435,0.162911677452731,0.759316565523613,0.750208360452013,0.47364058098488,0.0787267134333979,0.779030402002296,0.508536346692909,0.0100601295097132,0.946583515200887,0.810183929620238
Q9Y2L6,FRMD4B,49,26,-0.0825184583077154,0.0818241182485797,0.313221319175566,0.505670781741117,0.760799487553847,0.760799487553847,,1.32997714957548,0.248809282938299,0.248809282938299,-0.315423909531452,0.0272677681052751,0.878946023672717
O60613,SELENOF,45,25,-0.0919951939398945,0.108123313152283,0.39486052916165,0.578255466876539,0.760980659332665,0.613259973165826,0.482150650981738,0.214730492406259,0.643084690329987,0.630950725469884,0.0735177865612648,0.630245143950767,0.136773503175524
Q9UPU5,USP24,47,26,-0.0531377388229612,0.0659548360980129,0.420433973648368,0.599788078750442,0.761473390356893,0.858583354877213,0.925016532202288,0.178805879519354,0.672401463416093,0.478873121059551,-0.181429232192414,0.221547707587873,0.512549294221003
Q9NR31,SAR1A,51,26,-0.152780061762763,0.111281656400175,0.169779313564132,0.351434421450015,0.762168535816954,0.985914902411242,0.675436231524285,1.90280728214819,0.167764431176306,0.432880774208883,-0.290769230769231,0.03883442814091,0.0623780108538202
Q9UI12,ATP6V1H,44,25,-0.160599337872704,0.0827067276365556,0.0521621747539371,0.184417757425247,0.763476466887536,0.661808177076682,0.803662416792762,1.88399710839551,0.16988054489683,0.283455807899164,-0.132205778717407,0.391026937618709,0.872860739591533
Q6V0I7,FAT4,52,26,0.367182506177394,0.13828123446319,0.0079230524799092,0.0676177270041347,0.764645096822863,0.462497129652021,0.25551719944812,0.00915749083749342,0.923762987170141,0.555632626152172,-0.0831554682831042,0.556763663354054,0.459573896114996
Q9Y230,RUVBL2,45,26,0.124923870009054,0.0948656586275142,0.187888812135679,0.373505546658722,0.765462294389131,0.524561782284234,0.974266690400638,0.502424102353621,0.478436924794502,0.271987843309137,-0.0387351778656126,0.800080555973551,0.185360970991714
Q9Y333,LSM2,42,24,0.0896562796979156,0.170383695437785,0.598747708028043,0.744219797991414,0.767812870764148,0.754653669503218,0.725393478511478,0.49224529854044,0.48292743418977,0.369314719250982,0.0375172190260109,0.813099642995865,0.369367612760339
P09622,DLD,52,26,-0.176215557252131,0.0881465522312811,0.0455953449573783,0.170517299791322,0.767971376875222,0.535697303029281,0.519297206422156,0.073333916377844,0.786543047223488,0.455971960895258,0.00324425851617861,0.981963144571539,0.759431501828802
Q8TD55,PLEKHO2,51,26,-0.0775702294863982,0.143102313505357,0.587776261272942,0.738304328184305,0.768533397435367,0.726121154486786,0.793330398408917,3.73333577631283,0.0533367748285054,0.03689279512679,-0.181628959276018,0.201505170993782,0.827128903688587
P56134,ATP5MF,52,26,-0.672572962624956,0.16717728161139,5.74341159256385e-05,0.0055883506230472,0.769172447494653,0.779502361009203,0.638989008638026,3.31984484448048,0.0684482885794462,0.0705650846301901,-0.179031844958593,0.203509819196047,0.130597107611712
Q9BT78,COPS4,51,26,0.054329996294747,0.0689319018686401,0.430597790335539,0.610903201164746,0.772290772615191,0.419030442632222,0.274408301071426,1.31049813099201,0.252304485844576,0.0497647968611206,0.101900452488688,0.475609428462033,0.271677760043034
P07476,IVL,52,26,0.307318806917612,0.118551468892698,0.00953416593293743,0.0720849060498136,0.773132965766411,0.76226744911781,0.449188405440058,1.5124095972558,0.218771771082589,0.150134553952759,0.060445658669854,0.669508143902274,0.79392876375574
P48736,PIK3CG,41,24,0.023565798634519,0.0940004907203261,0.802047083840936,0.882253084894273,0.776222012453715,0.776222012453715,,0.193071177947689,0.660372700977528,0.660372700977528,-0.0365924732845087,0.820317894992534,0.487918453504559
Q9HBB8,CDHR5,43,25,0.172098674841863,0.1959177813246,0.379714235974082,0.563011990959652,0.777611107342542,0.0493428792366351,1.34640951033355e-05,4.41411773483129,0.0356427057591212,0.822931475554307,0.092117185140441,0.555651462494392,0.731145298535908
O14523,C2CD2L,49,26,-0.0610715419305354,0.0960931504390165,0.525072887453672,0.68690737605074,0.777992829489388,0.786239762639299,0.213200962405458,6.44933855927369,0.0110993656945563,0.0575097749701029,-0.31234693877551,0.0293239559042279,0.725839672976025
Q9P1Z2,CALCOCO1,51,26,-0.2012239353604,0.0884025702912633,0.0228326852058879,0.118776089707397,0.778764667872023,0.432605429768211,0.525560624126659,0.283327123869739,0.594528747987571,0.965861707661143,0.016289592760181,0.909587989386329,0.266398216734708
P01717,IGLV3-25,52,26,0.2414423802619,0.138776447185982,0.0818952595743649,0.238466112211195,0.778859325529988,0.0409302780396127,0.104738319310327,0.58595299752166,0.443988350324405,0.120942288904105,0.0215999316998207,0.878998782101151,0.704733312766971
P98194,ATP2C1,50,26,-0.041248654701222,0.101129564869287,0.683362300993149,0.811525561133294,0.779977278617663,0.45053207582649,0.341700222097132,3.11032987382978,0.077797202394483,0.0310286244464946,-0.176950780312125,0.218266474601048,0.454111305118812
Q9GZX9,TWSG1,43,25,0.398663535596761,0.161417445786831,0.0135200953238601,0.0870356136473496,0.78121306022235,0.570319059259075,0.0859291400502793,0.741696866208844,0.38911785300751,0.514481523375515,-0.106010268800966,0.497381594064641,0.854152750738986
O60313,OPA1,50,26,-0.232194254707463,0.0581605912610677,6.54368152222182e-05,0.0055883506230472,0.781485877547784,0.601701024641823,0.943047496650244,0.00209901603399132,0.963457687358376,0.556588152695073,-0.0438415366146459,0.76182179073598,0.504001109582826
Q15149,PLEC,47,24,-0.15461605098957,0.0750102032734365,0.0392775818808861,0.162911677452731,0.784838824604355,0.000829293005929432,0.00588747001990551,3.43735074716713,0.0637378193567696,0.64334594247712,-0.218663274745606,0.139506131561514,0.515701251215723
P00488,F13A1,52,26,-0.0736590728227216,0.0971208333357515,0.448195334265449,0.626662254696939,0.786766613113236,0.786766613113236,,0.0607504821184825,0.805313680924756,0.805313680924756,0.0877750959885946,0.536071313469221,0.6242677471811
P53814,SMTN,51,26,-0.0806582554530805,0.118176913691923,0.494909407364822,0.665081518457681,0.787208440184714,0.734970943024757,0.855125508149989,0.66455455657208,0.414956603472798,0.356169761707532,0.112941176470588,0.428907041496975,0.39750875451363
Q27J81,INF2,52,26,-0.163202798693763,0.0949691055390257,0.0857085424641427,0.242971923132295,0.79007058444757,0.807192699177389,0.579368129685794,1.15158529027713,0.283217538615857,0.48408796296531,-0.177153590028174,0.208352156218599,0.958484504279869
Q00765,REEP5,51,26,-0.0215672556922162,0.0950988418518062,0.820588762470006,0.896612190959094,0.790610419545926,0.590918613975469,0.96436494255494,0.249847257062404,0.617182648976973,0.843236207466057,-0.0833484162895928,0.55984673818807,0.346029125293127
P13497,BMP1,50,26,0.270884344000564,0.127769805163913,0.0339978900756873,0.152980451991723,0.790960182117311,0.788680865215755,0.892069600655305,1.344724834392,0.246202449765738,0.847528557406332,-0.157166866746699,0.274797078218983,0.66772340865697
P10515,DLAT,43,25,-0.0234188744652281,0.131012484364339,0.85813165225489,0.919285711063804,0.791939733453458,0.930721829216277,0.561834097281998,0.926969767455983,0.335651568981715,0.127012240732018,0.0975536091815162,0.532469416342917,0.55894992281753
