Genes,est_B2,est_B3,p_time,n_ID,q_time
ZNF185,0.193446926823582,0.0135358014093102,0.104370815667163,26,0.38077556673213
HBB,-0.483307938298349,-0.262543529103785,0.104676162790759,26,0.38077556673213
AP1S2,0.225779172034039,-0.124076034863668,0.104802965540674,26,0.38077556673213
DBNL,0.17806325941883,0.187882989424405,0.106733357105334,26,0.386843338191527
EMC1,0.0705053473331925,-0.107318414218135,0.107444774593171,24,0.388113117621369
GYG1,0.260198894828944,0.161338128767547,0.107771864411472,25,0.388113117621369
AHCYL1,0.136573811944733,0.216356675814962,0.107867239285078,26,0.388113117621369
DDOST,0.0619825035074579,-0.160478298173041,0.108591672068206,26,0.388901112193145
GNB1;GNB2,-0.197203520176076,0.276143638944127,0.108609664576147,26,0.388901112193145
FGFR1,-0.153995390685215,0.0206727563629368,0.110862234170411,26,0.394187922576743
MAPRE2,0.172819585309892,0.122739216702664,0.110992672625043,26,0.394187922576743
SRPRA,0.12059365258265,-0.0996577002289226,0.111265117022579,26,0.394187922576743
HLA-A,0.00733662474602359,-0.224414581598095,0.111353745300622,26,0.394187922576743
SCFD1,0.12968315223345,0.0224636523332435,0.111412468023036,26,0.394187922576743
FLOT2,0.171986671866081,-0.0173965370425169,0.112114377451665,26,0.395377331884114
MYL9,0.101999181204507,-0.108674220720767,0.112482694728208,26,0.395377331884114
MSN,-0.0193302060577211,-0.216083621331396,0.112546844809543,26,0.395377331884114
C5,-0.321403384755614,-0.148736765840406,0.112955183087465,26,0.395875948273522
ANK1,0.0644667017216974,0.156765276758213,0.114067072826001,26,0.396278259387287
LIMA1,-0.0925732616978866,-0.155730753032751,0.114757802648761,26,0.396278259387287
IGKV3D-15,-0.0756855098647722,0.323925570862865,0.114959031676056,26,0.396278259387287
AHCY,0.0900083703406388,0.21405033479846,0.11499013887553,26,0.396278259387287
EIF3A,0.110923090244566,-0.00511053601660604,0.115730909893264,26,0.396278259387287
SERPINA1,-0.21370863098153,-0.213973767168422,0.115790974634444,26,0.396278259387287
KPNB1,0.162968621421796,0.0444546655916129,0.115909821498213,26,0.396278259387287
RAB27B,0.208286193916822,-0.00837356578278774,0.115967304122825,26,0.396278259387287
IGHA1,-0.100998361036604,0.0511491770050604,0.116060124858447,26,0.396278259387287
COX6A1,-0.281096826488651,-0.245844232156065,0.116073276322942,26,0.396278259387287
RO60,0.216040766282305,0.0832510174758479,0.116149299183526,26,0.396278259387287
CYB5R3,0.206652770161754,-0.0290547644609203,0.116270068030187,26,0.396278259387287
CCT2,0.131875483427439,0.0318589728504529,0.116953805782563,26,0.397696465429949
DIAPH1,0.0838258561629758,-0.0732038290116196,0.117616533351581,26,0.399036914521572
MAOB,0.163318185609391,-0.0491581440839967,0.119006528360426,26,0.401789461135395
LBP,-0.213084233272406,0.0631025776367798,0.119013970051783,26,0.401789461135395
CHST3,-0.242510186196331,0.0533651549846753,0.119238998896843,26,0.401789461135395
PLXNB2,-0.00634804861659295,-0.111926463761857,0.120022884065893,26,0.402974510005225
TFRC,-0.25978752542762,-0.106414025916546,0.120419512898853,26,0.402974510005225
NCKAP1L,0.0919410160807498,-0.0502777955320271,0.120451566801501,26,0.402974510005225
SAA4,-0.339249121844908,-0.183978777093137,0.120675408447056,26,0.402974510005225
DSC2,-0.39578566916942,-0.0580585581414264,0.12122936035193,26,0.403441354357792
PTGDS,-0.216980706994242,0.104022452104205,0.121649202145212,26,0.403441354357792
APCS,-0.143306468723235,0.0967652966918662,0.121715780863065,26,0.403441354357792
EIF4G2,0.172319053430859,0.064867447593214,0.122005364748626,26,0.403441354357792
PKM,0.110758589446368,-0.0446501428876784,0.122291310895206,26,0.403441354357792
PRG2,-0.219536949573101,0.0176941897592768,0.122444179552735,26,0.403441354357792
EML3,-0.000605601701641888,-0.177668549502468,0.123423321236132,25,0.405767821586044
RPS27A;UBA52;UBB;UBC,0.265377093509393,0.0297927924821085,0.123925996556241,26,0.40652103947588
